Unnamed: 0,date,file_path,debate_title,country
338,2011-05-18,Data/speeches/UK/ower Line Technology Devices 2011-05-18.json,Power Line Technology Devices,2.0
349,2011-05-11,Data/speeches/UK/rime Minister 2011-05-11.json,Prime Minister,2.0
350,2011-05-18,Data/speeches/UK/rime Minister 2011-05-18.json,Prime Minister,2.0
351,2011-05-17,Data/speeches/UK/risoners (Foreign Nationals) 2011-05-17 (1).json,Prisoners (Foreign Nationals),2.0
352,2011-05-17,Data/speeches/UK/risoners (Foreign Nationals) 2011-05-17.json,Prisoners (Foreign Nationals),2.0
353,2011-05-23,Data/speeches/UK/rivacy Injunctions 2011-05-23.json,Privacy Injunctions,2.0
354,2011-05-17,Data/speeches/UK/roblem Gambling 2011-05-17.json,Problem Gambling,2.0
355,2011-05-12,Data/speeches/UK/ublic Accounts Commission 2011-05-12.json,Public Accounts Commission,2.0
357,2011-05-09,Data/speeches/UK/ublic Bodies Bill [HL] 2011-05-09.json,Public Bodies Bill [HL],2.0
358,2011-05-09,Data/speeches/UK/ublic Expenditure_ Reserve 2011-05-09.json,Public Expenditure: Reserve,2.0
359,2011-05-17,Data/speeches/UK/ublic Health Observatories 2011-05-17.json,Public Health Observatories,2.0
360,2011-05-10,Data/speeches/UK/ublic Sector Borrowing Requirement 2011-05-10.json,Public Sector Borrowing Requirement,2.0
361,2011-05-17,Data/speeches/UK/ublic Sector Jobs (Grimsby) 2011-05-17.json,Public Sector Jobs (Grimsby),2.0
363,2011-05-12,Data/speeches/UK/ed Diesel 2011-05-12.json,Red Diesel,2.0
364,2011-05-12,Data/speeches/UK/ed Tape Challenge 2011-05-12.json,Red Tape Challenge,2.0
365,2011-05-10,Data/speeches/UK/egional Investment 2011-05-10.json,Regional Investment,2.0
367,2011-05-17,Data/speeches/UK/egulation of Investigatory Powers (Monetary Penalty Notices and Consents for Interceptions) Regulations 2011 2011-05-17.json,Regulation of Investigatory Powers (Monetary Penalty Notices and Consents for Interceptions) Regulations 2011,2.0
368,2011-05-13,Data/speeches/UK/egulatory Authorities (Level of Charges) Bill 2011-05-13.json,Regulatory Authorities (Level of Charges) Bill,2.0
369,2011-05-17,Data/speeches/UK/eligious Education 2011-05-17.json,Religious Education,2.0
370,2011-05-19,Data/speeches/UK/enewable Heat Incentive 2011-05-19.json,Renewable Heat Incentive,2.0
371,2011-05-17,Data/speeches/UK/estorative Justice 2011-05-17.json,Restorative Justice,2.0
372,2011-05-12,Data/speeches/UK/eview of Parliamentary Standards Act 2009 2011-05-12.json,Review of Parliamentary Standards Act 2009,2.0
374,2011-05-23,Data/speeches/UK/osemary Nelson Inquiry Report 2011-05-23.json,Rosemary Nelson Inquiry Report,2.0
375,2011-05-16,Data/speeches/UK/oyal Navy (Libya) 2011-05-16.json,Royal Navy (Libya),2.0
376,2011-05-18,Data/speeches/UK/ugby Union_ Twickenham Railway Station 2011-05-18.json,Rugby Union: Twickenham Railway Station,2.0
377,2011-05-19,Data/speeches/UK/ural Broadband and Mobile Coverage 2011-05-19.json,Rural Broadband and Mobile Coverage,2.0
378,2011-05-23,Data/speeches/UK/chool Administration 2011-05-23.json,School Administration,2.0
379,2011-05-23,Data/speeches/UK/chool Staff Redundancies 2011-05-23.json,School Staff Redundancies,2.0
380,2011-05-16,Data/speeches/UK/ecurity Situation (Pakistan and Afghanistan) 2011-05-16.json,Security Situation (Pakistan and Afghanistan),2.0
381,2011-05-18,Data/speeches/UK/ecurity Threat 2011-05-18 (1).json,Security Threat,2.0
382,2011-05-18,Data/speeches/UK/ecurity Threat 2011-05-18.json,Security Threat,2.0
383,2011-05-17,Data/speeches/UK/entencing 2011-05-17.json,Sentencing,2.0
384,2011-05-23,Data/speeches/UK/entencing 2011-05-23.json,Sentencing,2.0
385,2011-05-16,Data/speeches/UK/ervice Family Accommodation 2011-05-16.json,Service Family Accommodation,2.0
386,2011-05-19,Data/speeches/UK/evern Crossings Toll 2011-05-19.json,Severn Crossings Toll,2.0
387,2011-05-17,Data/speeches/UK/ocial Care Services 2011-05-17.json,Social Care Services,2.0
388,2011-05-19,Data/speeches/UK/ocial Security (Electronic Communications) Order 2011 2011-05-19.json,Social Security (Electronic Communications) Order 2011,2.0
389,2011-05-23,Data/speeches/UK/pecial Educational Needs 2011-05-23.json,Special Educational Needs,2.0
390,2011-05-13,Data/speeches/UK/ports Grounds Safety Authority Bill 2011-05-13.json,Sports Grounds Safety Authority Bill,2.0
392,2011-05-13,Data/speeches/UK/t George’s Day and St David’s Day Bill 2011-05-13.json,St George’s Day and St David’s Day Bill,2.0
393,2011-05-16,Data/speeches/UK/tandards and Privileges 2011-05-16.json,Standards and Privileges,2.0
394,2011-05-11,Data/speeches/UK/tate Pension Age (Women) 2011-05-11.json,State Pension Age (Women),2.0
395,2011-05-16,Data/speeches/UK/tatement of Changes in Immigration Rules 2011-05-16 (1).json,Statement of Changes in Immigration Rules,2.0
397,2011-05-18,Data/speeches/UK/tillbirth 2011-05-18.json,Stillbirth,2.0
398,2011-05-09,Data/speeches/UK/tudent Visas 2011-05-09.json,Student Visas,2.0
399,2011-05-10,Data/speeches/UK/ax and Benefit Changes 2011-05-10.json,Tax and Benefit Changes,2.0
400,2011-05-18,Data/speeches/UK/errorism (Powers of Detention) 2011-05-18.json,Terrorism (Powers of Detention),2.0
401,2011-05-11,Data/speeches/UK/he Big Society 2011-05-11.json,The Big Society,2.0
402,2011-05-19,Data/speeches/UK/idal Energy 2011-05-19.json,Tidal Energy,2.0
403,2011-05-09,Data/speeches/UK/opical Questions 2011-05-09.json,Topical Questions,2.0
404,2011-05-10,Data/speeches/UK/opical Questions 2011-05-10.json,Topical Questions,2.0
405,2011-05-12,Data/speeches/UK/opical Questions 2011-05-12.json,Topical Questions,2.0
406,2011-05-16,Data/speeches/UK/opical Questions 2011-05-16.json,Topical Questions,2.0
407,2011-05-17,Data/speeches/UK/opical Questions 2011-05-17.json,Topical Questions,2.0
408,2011-05-19,Data/speeches/UK/opical Questions 2011-05-19.json,Topical Questions,2.0
409,2011-05-23,Data/speeches/UK/opical Questions 2011-05-23.json,Topical Questions,2.0
410,2011-05-11,Data/speeches/UK/ourism Promotion 2011-05-11.json,Tourism Promotion,2.0
411,2011-05-09,Data/speeches/UK/rafficking in Human Beings 2011-05-09.json,Trafficking in Human Beings,2.0
412,2011-05-10,Data/speeches/UK/reasury 2011-05-10.json,Treasury,2.0
413,2011-05-10,Data/speeches/UK/K and Sierra Leone 2011-05-10.json,UK and Sierra Leone,2.0
414,2011-05-18,Data/speeches/UK/K Border Agency 2011-05-18.json,UK Border Agency,2.0
415,2011-05-10,Data/speeches/UK/ltra Low-Carbon Emission Vehicles 2011-05-10.json,Ultra Low-Carbon Emission Vehicles,2.0
416,2011-05-23,Data/speeches/UK/nderperforming Schools 2011-05-23.json,Underperforming Schools,2.0
417,2011-05-18,Data/speeches/UK/nion (Referendum) 2011-05-18.json,Union (Referendum),2.0
418,2011-05-17,Data/speeches/UK/ictim Support (Violent Crime) 2011-05-17.json,Victim Support (Violent Crime),2.0
419,2011-05-09,Data/speeches/UK/iolence Against Women and Girls 2011-05-09.json,Violence Against Women and Girls,2.0
420,2011-05-12,Data/speeches/UK/ocational Education 2011-05-12.json,Vocational Education,2.0
421,2011-05-12,Data/speeches/UK/oter Registration 2011-05-12.json,Voter Registration,2.0
422,2011-05-12,Data/speeches/UK/oting Preferences 2011-05-12.json,Voting Preferences,2.0
423,2011-05-11,Data/speeches/UK/ales 2011-05-11.json,Wales,2.0
424,2011-05-18,Data/speeches/UK/aste Reduction 2011-05-18.json,Waste Reduction,2.0
425,2011-05-12,Data/speeches/UK/aste Review 2011-05-12.json,Waste Review,2.0
426,2011-05-11,Data/speeches/UK/ater Industry (Schemes for Adoption of Private Sewers) Regulations 2011 2011-05-11.json,Water Industry (Schemes for Adoption of Private Sewers) Regulations 2011,2.0
427,2011-05-17,Data/speeches/UK/ater Industry (Schemes for Adoption of Private Sewers) Regulations 2011 2011-05-17.json,Water Industry (Schemes for Adoption of Private Sewers) Regulations 2011,2.0
429,2011-05-12,Data/speeches/UK/eddings 2011-05-12.json,Weddings,2.0
430,2011-05-18,Data/speeches/UK/eightman Report 2011-05-18.json,Weightman Report,2.0
431,2011-05-09,Data/speeches/UK/elfare Reform Bill (Instruction) 2011-05-09.json,Welfare Reform Bill (Instruction),2.0
432,2011-05-18,Data/speeches/UK/est Lothian Question 2011-05-18.json,West Lothian Question,2.0
433,2011-05-10,Data/speeches/UK/estminster Hall 2011-05-10 (1).json,Westminster Hall,2.0
435,2011-05-11,Data/speeches/UK/estminster Hall 2011-05-11 (1).json,Westminster Hall,2.0
437,2011-05-12,Data/speeches/UK/estminster Hall 2011-05-12 (1).json,Westminster Hall,2.0
439,2011-05-17,Data/speeches/UK/estminster Hall 2011-05-17 (1).json,Westminster Hall,2.0
441,2011-05-18,Data/speeches/UK/estminster Hall 2011-05-18 (1).json,Westminster Hall,2.0
443,2011-05-19,Data/speeches/UK/estminster Hall 2011-05-19 (1).json,Westminster Hall,2.0
445,2011-05-19,Data/speeches/UK/ild Animals (Circuses) 2011-05-19.json,Wild Animals (Circuses),2.0
446,2011-05-10,Data/speeches/UK/ind Farms (Mid-Wales) 2011-05-10.json,Wind Farms (Mid-Wales),2.0
447,2011-05-11,Data/speeches/UK/omen Offender One-stop Shops 2011-05-11.json,Women Offender One-stop Shops,2.0
448,2011-05-12,Data/speeches/UK/omen Priests and Bishops 2011-05-12.json,Women Priests and Bishops,2.0
449,2011-05-17,Data/speeches/UK/ork Opportunities (Prisons) 2011-05-17.json,Work Opportunities (Prisons),2.0
450,2011-05-13,Data/speeches/UK/reck Removal Convention Bill 2011-05-13.json,Wreck Removal Convention Bill,2.0
451,2011-05-12,Data/speeches/UK/oo Inspectors 2011-05-12.json,Zoo Inspectors,2.0
